gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
480355849	dce8feb0-6c89-11de-8225-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae	Megachile	Megachile papuana		SPECIES	"Megachile papuana Cockerell, 1929"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-8.95	148.15								1927	1336168	1336168	PRESERVED_SPECIMEN	AM	Entomology	K.249466					"McNamara, C. T."			2014-06-05T10:48Z		GEODETIC_DATUM_ASSUMED_WGS84
1100250066	dce8feb0-6c89-11de-8225-b8a03c50a862	55f91836-aa01-499d-b01d-d2a7cde954c0	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae	Megachile	Megachile papuana		SPECIES	"Megachile papuana Cockerell, 1929"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-8.95	148.15					1927-05-01T00:00Z	1	5	1927	1336168	1336168	PRESERVED_SPECIMEN	AM	Entomology	K.249466					"McNamara, C. T."			2015-07-17T05:45Z		GEODETIC_DATUM_ASSUMED_WGS84
480213753	dce8feb0-6c89-11de-8225-b8a03c50a862		Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae	Megachile	Megachile simplex		SPECIES	"Megachile simplex Smith, 1853"	AU		770c30d2-c2a8-4bb2-8056-6167297cddae	-10.98249	142.36916					2007-06-28T00:00Z	28	6	2007	1335909	1335909	PRESERVED_SPECIMEN	AM	Entomology	K.224993		"Batley, Michael - Australian Museum - Science"			"Batley, Michael - Australian Museum - Science"			2014-06-05T10:47Z		GEODETIC_DATUM_ASSUMED_WGS84
1100233688	dce8feb0-6c89-11de-8225-b8a03c50a862	eb2c8ef9-b981-4370-9ab8-82fa6e66bb94	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae	Megachile	Megachile simplex		SPECIES	"Megachile simplex Smith, 1853"	AU		770c30d2-c2a8-4bb2-8056-6167297cddae	-10.98249	142.36916					2007-06-28T00:00Z	28	6	2007	1335909	1335909	PRESERVED_SPECIMEN	AM	Entomology	K.224993		"Batley, Michael - Australian Museum - Science"			"Batley, Michael - Australian Museum - Science"			2015-07-17T05:44Z		GEODETIC_DATUM_ASSUMED_WGS84
242758319	840ebec6-f762-11e1-a439-00145eb45e9a		Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	Metallosphaera sedula		SPECIES	"Metallosphaera sedula Huber et al., 1989"	ID		e3e307d0-1637-11da-a5ec-b8a03c50a862	0.33	139.56					1992-08-30T00:00Z	30	8	1992	1000059	1000059	UNKNOWN	ICoMM-NIOZ	lipids	5000950								2014-06-05T05:24Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
242760234	840ebec6-f762-11e1-a439-00145eb45e9a		Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina barkeri		SPECIES	"Methanosarcina barkeri Schnellen, 1947 (Approved Lists, 1980)"	ID		e3e307d0-1637-11da-a5ec-b8a03c50a862	0.33	139.56					1992-08-30T00:00Z	30	8	1992	1000340	1000340	UNKNOWN	ICoMM-NIOZ	lipids	5000951								2014-06-05T05:24Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1100725412	dce8feb0-6c89-11de-8225-b8a03c50a862	1604b90f-40a0-4e4e-8d1e-9989d7eff44d	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	TH		770c30d2-c2a8-4bb2-8056-6167297cddae	7.866	98.366									2273380	2273380	PRESERVED_SPECIMEN	AM	Invertebrates - Marine & Other	J.13840		"Rowe, Dr Frank W.E. - Australian Museum - Marine Invertebrates"			Phuket Marine Biology Centre			2015-07-17T06:08Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1100729167	dce8feb0-6c89-11de-8225-b8a03c50a862	99706259-96bc-46ec-b99a-9102657465d8	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	PG		770c30d2-c2a8-4bb2-8056-6167297cddae	-10.466	150.6					1982-04-20T00:00Z	20	4	1982	2273380	2273380	PRESERVED_SPECIMEN	AM	Invertebrates - Marine & Other	J.17285		"Rowe, Dr Frank W.E. - Australian Museum - Marine Invertebrates"			"Coleman, Mr Neville - Australian Marine Photographic Index"			2015-07-17T06:08Z		GEODETIC_DATUM_ASSUMED_WGS84
1100732213	dce8feb0-6c89-11de-8225-b8a03c50a862	388dd57d-b987-4358-84ba-de6ba3ecd946	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	AU		770c30d2-c2a8-4bb2-8056-6167297cddae	-10.65	142.5					1979-02-15T00:00Z	15	2	1979	2273380	2273380	PRESERVED_SPECIMEN	AM	Invertebrates - Marine & Other	J.20093		"Filmer-Sankey, Mr Patrick D. - Australian Museum - Marine Invertebrates"			Australian Museum - Fish Department			2015-07-17T06:08Z		GEODETIC_DATUM_ASSUMED_WGS84
1085791662	793c3890-6c8a-11de-8226-b8a03c50a862	96dc0b1f-f000-4dd6-9f4e-e249ff184b3f	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	AU	Arafura Sea	8cdd9232-84eb-4bad-9d9b-a36910cd524b	-10.9	134.01667								1986	2273380	2273380	PRESERVED_SPECIMEN	MAGNT	Echinoderm	Q003926		F. Rowe						2015-05-14T00:28Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1085791674	793c3890-6c8a-11de-8226-b8a03c50a862	664337bd-fa02-4283-8405-da76552cecbb	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	AU	Arafura Sea	8cdd9232-84eb-4bad-9d9b-a36910cd524b	-10.9	134.01667								1986	2273380	2273380	PRESERVED_SPECIMEN	MAGNT	Echinoderm	Q003927		F. Rowe						2015-05-14T00:28Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1085791692	793c3890-6c8a-11de-8226-b8a03c50a862	c9b43213-cb90-4a0f-b663-ed67a3afec28	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	AU	Arafura Sea	8cdd9232-84eb-4bad-9d9b-a36910cd524b	-10.9	134.01667								1986	2273380	2273380	PRESERVED_SPECIMEN	MAGNT	Echinoderm	Q003925		F. Rowe						2015-05-14T00:28Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1085791857	793c3890-6c8a-11de-8226-b8a03c50a862	89aa1d1a-6e26-445d-813f-6f3831fa8522	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	AU	Arafura Sea	8cdd9232-84eb-4bad-9d9b-a36910cd524b	-10.3	134.13333					1986-10-16T00:00Z	16	10	1986	2273380	2273380	PRESERVED_SPECIMEN	MAGNT	Echinoderm	Q004121		F. Rowe						2015-05-14T00:28Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1085791867	793c3890-6c8a-11de-8226-b8a03c50a862	1b1a14bd-d746-423f-8858-411be8b02f11	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	AU	Arafura Sea	8cdd9232-84eb-4bad-9d9b-a36910cd524b	-10.66667	133.83333					1986-04-11T00:00Z	11	4	1986	2273380	2273380	PRESERVED_SPECIMEN	MAGNT	Echinoderm	Q004137		F. Rowe						2015-05-14T00:28Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1085791920	793c3890-6c8a-11de-8226-b8a03c50a862	45ef1307-6765-4461-80be-b0a628a78a05	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	AU	Arafura Sea	8cdd9232-84eb-4bad-9d9b-a36910cd524b	-10.63333	134.0					1986-04-25T00:00Z	25	4	1986	2273380	2273380	PRESERVED_SPECIMEN	MAGNT	Echinoderm	Q004191								2015-05-14T00:28Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
122849950	8674cf20-f762-11e1-a439-00145eb45e9a		Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	CN		0e0fc0f0-828e-11d8-b7ed-b8a03c50a862	20.0	113.5									2273380	2273380	UNKNOWN	CASMBM	NCOS	013859								2014-06-05T01:54Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
122849953	8674cf20-f762-11e1-a439-00145eb45e9a		Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	CN		0e0fc0f0-828e-11d8-b7ed-b8a03c50a862	17.75	108.5									2273380	2273380	UNKNOWN	CASMBM	NCOS	013860								2014-06-05T01:54Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
122849956	8674cf20-f762-11e1-a439-00145eb45e9a		Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	CN		0e0fc0f0-828e-11d8-b7ed-b8a03c50a862	17.5	108.5									2273380	2273380	UNKNOWN	CASMBM	NCOS	013861								2014-06-05T01:54Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
887749370	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/37e3e72da-3cba-4098-854c-11370d202f83	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	PH	"Dumaran Island, Dalayauan, NE Of"	bc092ff0-02e4-11dc-991f-b8a03c50a862	10.6458	120.2125			93.0	0.0	1909-04-08T00:00Z	8	4	1909	2273380	2273380	PRESERVED_SPECIMEN	USNM	Invertebrate Zoology	40845.314121		"Fisher, Walter K., Stanford University"						2015-08-07T21:29Z		GEODETIC_DATUM_ASSUMED_WGS84
887749413	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/313bc22cc-cf9e-459e-9588-95eee06edd8e	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	PH	"Dumaran Island, East Of"	bc092ff0-02e4-11dc-991f-b8a03c50a862	10.6306	120.2			93.0	0.0	1909-04-08T00:00Z	8	4	1909	2273380	2273380	PRESERVED_SPECIMEN	USNM	Invertebrate Zoology	40182.313709		"Fisher, Walter K., Stanford University"						2015-08-07T19:55Z		GEODETIC_DATUM_ASSUMED_WGS84
439767234	8138eb72-f762-11e1-a439-00145eb45e9a		Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	ID		e88c96a3-5884-4e51-a580-e417ca4c9eed	-5.97778	106.60167	14.5				1979-01-09T00:00Z	9	1	1979	2273380	2273380	PRESERVED_SPECIMEN	Royal Belgian Institute of natural Sciences	Asteroidea	366148		Jangoux M. (Dr.)						2014-06-05T10:07Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
439767235	8138eb72-f762-11e1-a439-00145eb45e9a		Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	ID		e88c96a3-5884-4e51-a580-e417ca4c9eed	-5.97778	108.60167	14.5				1978-11-08T00:00Z	8	11	1978	2273380	2273380	PRESERVED_SPECIMEN	Royal Belgian Institute of natural Sciences	Asteroidea	496391		Jangoux M. (Dr.)						2014-06-05T10:07Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
439767236	8138eb72-f762-11e1-a439-00145eb45e9a		Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	ID		e88c96a3-5884-4e51-a580-e417ca4c9eed	-6.54722	111.38056	52.5				1977-05-21T00:00Z	21	5	1977	2273380	2273380	PRESERVED_SPECIMEN	Royal Belgian Institute of natural Sciences	Asteroidea	370086		Jangoux M. (Dr.)						2014-06-05T10:07Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LATITUDE
439767248	8138eb72-f762-11e1-a439-00145eb45e9a		Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	ID		e88c96a3-5884-4e51-a580-e417ca4c9eed	-1.09167	104.875	17.0				1978-07-22T00:00Z	22	7	1978	2273380	2273380	PRESERVED_SPECIMEN	Royal Belgian Institute of natural Sciences	Asteroidea	486355		Jangoux M. (Dr.)						2014-06-05T10:07Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
439767249	8138eb72-f762-11e1-a439-00145eb45e9a		Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	ID		e88c96a3-5884-4e51-a580-e417ca4c9eed	-5.86667	106.83833	31.0				1979-01-09T00:00Z	9	1	1979	2273380	2273380	PRESERVED_SPECIMEN	Royal Belgian Institute of natural Sciences	Asteroidea	348894		Jangoux M. (Dr.)						2014-06-05T10:07Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
439767250	8138eb72-f762-11e1-a439-00145eb45e9a		Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	ID		e88c96a3-5884-4e51-a580-e417ca4c9eed	-5.86667	106.83833	32.5				1978-11-08T00:00Z	8	11	1978	2273380	2273380	PRESERVED_SPECIMEN	Royal Belgian Institute of natural Sciences	Asteroidea	375722		Jangoux M. (Dr.)						2014-06-05T10:07Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
889105855	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3ffa27616-ccde-42d6-bbcc-e7022db465aa	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	MM	Near Gulf Of Martaban	bc092ff0-02e4-11dc-991f-b8a03c50a862	14.12	97.08			94.0	32.0	1963-03-30T00:00Z	30	3	1963	2273380	2273380	PRESERVED_SPECIMEN	USNM	Invertebrate Zoology	E53627.361032		"Mah, Christopher, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"						2015-08-07T23:31Z		GEODETIC_DATUM_ASSUMED_WGS84
889105880	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3eb66d4f2-a7ff-47af-8e14-e171fa2f3bb8	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	TH	"Phuket Island, North Of"	bc092ff0-02e4-11dc-991f-b8a03c50a862	9.22	97.85			83.0	27.0	1963-03-23T00:00Z	23	3	1963	2273380	2273380	PRESERVED_SPECIMEN	USNM	Invertebrate Zoology	E53674.361080		"Mah, Christopher, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"						2015-08-07T23:18Z		GEODETIC_DATUM_ASSUMED_WGS84
889315724	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/36eea4545-9dce-4b86-8c3f-0662e01bb82b	Animalia	Echinodermata	Asteroidea	Spinulosida	Echinasteridae	Metrodira	Metrodira subulata		SPECIES	"Metrodira subulata Gray, 1840"	TH	"Off Similan Island, W Thailand"	bc092ff0-02e4-11dc-991f-b8a03c50a862	8.77	97.77			78.0	3.0	1963-11-04T00:00Z	4	11	1963	2273380	2273380	PRESERVED_SPECIMEN	USNM	Invertebrate Zoology	1096648.910721		"Ahearn, Cynthia, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)"			Stanford			2015-08-07T21:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
